IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1012406,1950,Eddie Stanky,NYG,33,152,527,691,158,120,25,5,8,115,51,144,,50.0,12,,8,8.0,9,,0.3,,,,,,,,,,,0.20800000000000002,0.07200000000000001,2.88,0.46,0.412,0.872,0.112,0.32,,,,,,,,,0.417,39.8,126,36.7,14.0,21.6,4.7,79.2,7.7,,4.7,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.7,1.5,,33 - 33,38.2,0.8,,,,,,,,0.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,210,76.0,133,98,75,114.0,,,,,,,,,,,,,,,,,,0,,,,,,7.7
1011208,1950,Al Rosen,CLE,26,155,554,668,159,95,23,4,37,100,116,100,,72.0,10,,4,27.0,5,7.0,0.287,,,,,,,,,,,0.15,0.10800000000000001,1.39,0.405,0.543,0.948,0.256,0.274,,,,,,,,,0.426,43.5,127,39.8,8.0,20.9,1.9,71.5,6.9,,3.4,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,-2.3,,26 - 26,37.5,3.2,,,,,,,,0.313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,130,127.0,111,130,185,95.0,,,,,,,,,,,,,,,,,,0,,,,,,6.9
1011011,1950,Phil Rizzuto,NYY,33,155,617,735,200,150,36,7,7,125,66,92,,39.0,7,,19,6.0,12,8.0,0.324,,,,,,,,,,,0.125,0.053,2.36,0.418,0.439,0.857,0.115,0.338,,,,,,,,,0.399,31.7,123,25.5,11.0,23.0,9.6,71.2,6.9,,5.2,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.6,-1.4,,33 - 33,24.1,3.6,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,109,63.0,114,105,83,117.0,,,,,,,,,,,,,,,,,,0,,,,,,6.9
1003346,1950,Larry Doby,CLE,26,142,503,609,164,109,25,5,25,110,102,98,,71.0,6,,2,9.0,8,6.0,0.326,,,,,,,,,,,0.161,0.11699999999999999,1.38,0.442,0.545,0.986,0.219,0.342,,,,,,,,,0.446,49.7,126,46.3,4.0,19.0,-0.9,70.1,6.8,,4.7,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,-1.3,,26 - 26,45.0,3.0,,,,,,,,0.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,140,138.0,121,131,158,118.0,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1011070,1950,Jackie Robinson,BRO,31,144,518,613,170,113,39,4,14,99,81,80,,24.0,5,,10,11.0,12,,0.328,,,,,,,,,,,0.131,0.039,3.33,0.423,0.5,0.923,0.172,0.325,,,,,,,,,0.421,37.8,114,34.1,10.0,19.2,4.4,70.6,6.8,,4.8,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.4,2.2,,31 - 31,36.3,0.7,,,,,,,,0.192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,131,41.0,122,120,116,116.0,,,,,,,,,,,,,,,,,,0,,,,,,6.8
1009405,1950,Stan Musial,STL,29,146,555,645,192,116,41,7,28,105,109,87,,36.0,3,,0,11.0,5,,0.346,,,,,,,,,,,0.135,0.055999999999999994,2.42,0.437,0.596,1.034,0.25,0.334,,,,,,,,,0.46,60.2,141,56.3,-2.0,20.2,-7.5,68.6,6.6,,4.4,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.5,0.8,,29 - 29,57.1,0.7,,,,,,,,0.23399999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,136,59.0,126,143,169,119.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1009948,1950,Andy Pafko,CHC,29,146,514,595,156,88,24,8,36,95,92,69,,32.0,11,,1,9.0,4,,0.304,,,,,,,,,,,0.11599999999999999,0.054000000000000006,2.16,0.397,0.591,0.989,0.288,0.269,,,,,,,,,0.437,44.3,118,42.1,4.0,18.6,-1.1,64.9,6.3,,4.6,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,0.6,,29 - 29,42.7,0.7,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,117,57.0,115,141,194,96.0,,,,,,,,,,,,,,,,,,0,,,,,,6.3
1000898,1950,Yogi Berra,NYY,25,151,597,656,192,128,30,6,28,116,124,55,,12.0,4,,0,11.0,4,2.0,0.322,,,,,,,,,,,0.084,0.018000000000000002,4.58,0.383,0.533,0.915,0.211,0.294,,,,,,,,,0.41,34.5,116,28.9,1.0,20.5,9.1,62.5,6.0,,4.7,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,-0.3,,25 - 25,28.7,3.2,,,,,,,,0.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,73,22.0,105,128,152,102.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1003311,1950,Joe DiMaggio,NYY,35,139,525,606,158,83,33,10,32,114,122,80,,33.0,1,,0,14.0,0,0.0,0.301,,,,,,,,,,,0.132,0.054000000000000006,2.42,0.394,0.585,0.979,0.284,0.274,,,,,,,,,0.433,42.9,118,37.8,0.0,18.9,-0.9,58.6,5.6,,4.3,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,-0.2,,35 - 35,37.6,2.9,,,,,,,,0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,115,64.0,108,140,205,95.0,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1004877,1950,Sid Gordon,BSN,32,134,481,562,146,82,33,4,27,78,103,78,,31.0,2,,1,14.0,2,,0.304,,,,,,,,,,,0.139,0.055,2.52,0.403,0.557,0.96,0.254,0.281,,,,,,,,,0.429,38.0,108,38.8,6.0,17.6,-6.0,57.3,5.5,,3.2,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2,,32 - 32,39.0,0.6,,,,,,,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,140,58.0,116,133,171,101.0,,,,,,,,,,,,,,,,,,0,,,,,,5.5
