#,Name,MLBAMID,RazzballID,FanGraphsID,NFBCID,FantraxID,Team,STD_POS,YAHOO_POS,Last,First,Lastv2,Firstv2,YahooName
1588,Richard Fitts,690916,690916,30160,12014,*05rav*,BOS,SP,SP,Fitts,Richard,Fitts,Richard,Richard Fitts
1589,Braxton Fulford,690924,690924,29704,12378,*05yc9*,COL,C,C,Fulford,Braxton,Fulford,Braxton,Braxton Fulford
1590,Clayton Beeter,690925,690925,27494,11106,*05jnq*,WSH,RP,RP,Beeter,Clayton,Beeter,Clayton,Clayton Beeter
1591,Hunter Dobbins,690928,690928,30240,12280,*05y6w*,BOS,SP,SP,Dobbins,Hunter,Dobbins,Hunter,Hunter Dobbins
1592,Mick Abel,690953,690953,27756,11632,*05g4k*,MIN,SP,SP,Abel,Mick,Abel,Mick,Mick Abel
1593,Enrique Bradfield Jr.,690961,690961,sa3022917,12213,*05jre*,BAL,OF,OF,Bradfield Jr.,Enrique,Bradfield Jr.,Enrique,
1594,Alex Freeland,690976,690976,31665,12231,*05xu1*,LAD,2B/SS/ 3B,2B/SS/ 3B,Freeland,Alex,Freeland,Alex,Alex Freeland
1595,Dax Fulton,690978,690978,sa3014535,11757,*05gwu*,MIA,SP,SP,Fulton,Dax,Fulton,Dax,
1596,Kyle Harrison,690986,690986,27758,11597,*05js3*,BOS,SP,SP,Harrison,Kyle,Harrison,Kyle,Kyle Harrison
1597,Robert Hassell III,690987,690987,27482,11046,*05gbe*,WSH,OF,OF,Hassell III,Robert,Hassell III,Robert,Robert Hassell III
1598,Austin Hendrick,690988,690988,sa3014521,10828,*04n1t*,CIN,OF,OF,Hendrick,Austin,Hendrick,Austin,
1599,Cade Horton,690990,690990,31872,11886,*05gww*,CHC,SP,SP,Horton,Cade,Horton,Cade,Cade Horton
1600,Colt Keith,690993,690993,27899,11825,*05jrh*,DET,1B/2B/ 3B,1B/2B/ 3B,Keith,Colt,Keith,Colt,Colt Keith
1601,Nolan McLean,690997,690997,33703,12443,*05y7s*,NYM,SP,SP,McLean,Nolan,McLean,Nolan,Nolan McLean
1602,Tre’ Morgan,691003,691003,sa3022919,12332,*05wrt*,TB,OF,OF,Morgan,Tre’,Morgan,Tre’,
1603,Drew Romo,691011,691011,27763,11914,*05gwr*,COL,C,C,Romo,Drew,Romo,Drew,Drew Romo
1604,Tyler Soderstrom,691016,691016,27467,11071,*05gtn*,ATH,1B/OF,1B/ OF,Soderstrom,Tyler,Soderstrom,Tyler,Tyler Soderstrom
1605,Kyle Teel,691019,691019,33549,11901,*05wxy*,CHW,C,C,Teel,Kyle,Teel,Kyle,Kyle Teel
1606,A.J. Vukovich,691021,691021,sa3014525,11616,*05jql*,ARI,3B,3B,Vukovich,A.J.,Vukovich,A.J.,
1607,Jordan Walker,691023,691023,27475,10885,*05gbf*,STL,OF,OF,Walker,Jordan,Walker,Jordan,Jordan Walker
1608,Masyn Winn,691026,691026,27479,10899,*05gwy*,STL,SS,SS,Winn,Masyn,Winn,Masyn,Masyn Winn
1609,Yosver Zulueta,691172,691172,27765,11687,*05it9*,CIN,RP,RP,Zulueta,Yosver,Zulueta,Yosver,Yosver Zulueta
1610,Jasson Dominguez,691176,691176,28080,11749,*050c3*,NYY,OF,OF,Dominguez,Jasson,Domínguez,Jasson,Jasson Domínguez
1611,Emmanuel Rodriguez,691181,691181,sa3014693,11990,*054p6*,MIN,OF,OF,Rodriguez,Emmanuel,Rodriguez,Emmanuel,
1612,Adael Amador,691182,691182,27962,11965,*04ysv*,COL,2B,2B,Amador,Adael,Amador,Adael,Adael Amador
1613,Maximo Acosta,691185,691185,27963,12290,*0568a*,MIA,2B/3B,2B/3B,Acosta,Maximo,Acosta,Maximo,Maximo Acosta
1614,Deyvison De Los Santos,691277,691277,sa3015168,11615,*05nsq*,MIA,1B,1B/3B,De Los Santos,Deyvison,De Los Santos,Deyvison,Deyvison De Los Santos
1615,Moises Chace,691330,691330,sa3015346,12264,*060vu*,PHI,SP,SP,Chace,Moises,Chace,Moisés,
1616,Jhostynxon Garcia,691373,691373,28142,12279,*05j8u*,BOS,OF,OF,Garcia,Jhostynxon,Garcia,Jhostynxon,Jhostynxon Garcia
1617,Junior Caminero,691406,691406,28163,11875,*05xch*,TB,3B,3B,Caminero,Junior,Caminero,Junior,Junior Caminero
1618,Cristian Mena,691441,691441,27974,11978,*05ita*,ARI,RP,RP,Mena,Cristian,Mena,Cristian,Cristian Mena
1619,Eury Perez,691587,691587,27768,11591,*05aoc*,MIA,SP,SP,Perez,Eury,Pérez,Eury,Eury Pérez
1620,Javier Sanoja,691594,691594,28253,12177,*062ho*,MIA,2B/SS/ 3B/OF,2B/SS/ 3B/OF,Sanoja,Javier,Sanoja,Javier,Javier Sanoja
1621,Jeferson Quero,691620,691620,sa3015407,11906,*05gss*,MIL,C,C,Quero,Jeferson,Quero,Jeferson,
1622,Pete Crow-Armstrong,691718,691718,27769,11864,*051wv*,CHC,OF,OF,Crow-Armstrong,Pete,Crow-Armstrong,Pete,Pete Crow-Armstrong
1623,Kyle Karros,691720,691720,33252,12439,*06dsa*,COL,3B,3B,Karros,Kyle,Karros,Kyle,Kyle Karros
1624,Jared Kelley,691721,691721,sa3014471,11091,*05g4j*,CHW,RP,RP,Kelley,Jared,Kelley,Jared,
1625,Coby Mayo,691723,691723,28312,11889,*05js5*,BAL,1B/3B,1B/3B,Mayo,Coby,Mayo,Coby,Coby Mayo
1626,Andrew Painter,691725,691725,sa3017880,11585,*05r3i*,PHI,SP,SP,Painter,Andrew,Painter,Andrew,
1627,Zac Veen,691728,691728,27770,11331,*05gbg*,COL,OF,OF,Veen,Zac,Veen,Zac,Zac Veen
1628,Max Muncy,691777,691777,29779,12301,*05t9l*,ATH,2B/SS/ 3B,2B/SS/ 3B,Muncy,Max,Muncy,Max,Max Muncy
1629,Brady House,691781,691781,29993,11926,*059bx*,WSH,3B,3B,House,Brady,House,Brady,Brady House
1630,Jordan Lawlar,691783,691783,29976,11439,*05r1m*,ARI,SS/3B,SS/3B,Lawlar,Jordan,Lawlar,Jordan,Jordan Lawlar
1631,Marcelo Mayer,691785,691785,29668,11934,*05r9j*,BOS,SS/3B,SS/3B,Mayer,Marcelo,Mayer,Marcelo,Marcelo Mayer
1632,Grant Taylor,691799,691799,33927,12359,*066er*,CHW,RP,RP,Taylor,Grant,Taylor,Grant,Grant Taylor
1633,Sem Robberse,691828,691828,sa3011735,11976,*05gea*,STL,RP,RP,Robberse,Sem,Robberse,Sem,
1634,Jared Serna,691858,691858,sa3015579,12263,*062jx*,MIA,2B,2B,Serna,Jared,Serna,Jared,
1635,Tsung-Che Cheng,691907,691907,28344,11998,*05y34*,PIT,SS,SS,Cheng,Tsung-Che,Cheng,Tsung-Che,Tsung-Che Cheng
1636,Jesus Castillo,691913,691913,sa3015587,9853,*062l1*,PIT,SS,SS,Castillo,Jesus,Castillo,Jesus,
1637,George Klassen,691946,691946,sa3023440,12220,*067xm*,LAA,SP,SP,Klassen,George,Klassen,George,
1638,Jake Vogel,691949,691949,sa3014473,11135,*05jsa*,LAD,OF,OF,Vogel,Jake,Vogel,Jake,
1639,Sam Aldegheri,691951,691951,26443,12170,*06aw2*,LAA,SP,SP,Aldegheri,Sam,Aldegheri,Sam,Sam Aldegheri
1640,C.J. Kayfus,692216,692216,33704,12435,*06dn6*,CLE,1B/OF,1B/OF,Kayfus,C.J.,Kayfus,C.J.,CJ Kayfus
1641,Kristian Campbell,692225,692225,33644,12195,*06f0q*,BOS,2B,2B/OF,Campbell,Kristian,Campbell,Kristian,Kristian Campbell
1642,Carlos Rodriguez,692230,692230,30161,11915,*04loe*,MIL,RP,RP,Rodriguez,Carlos,Rodriguez,Carlos,Carlos Rodriguez
1643,Luis Guerrero,692285,692285,31184,12176,*06aop*,BOS,RP,RP,Guerrero,Luis,Guerrero,Luis,Luis Guerrero
1644,Yoniel Curet,692414,692414,sa3015446,11991,*05uec*,TB,SP,SP,Curet,Yoniel,Curet,Yoniel,
1645,Winston Santos,692437,692437,sa3015952,12291,*061lj*,TEX,SP,SP,Santos,Winston,Santos,Winston,
1646,Yanquiel Fernandez,692585,692585,28552,12219,*05g3k*,COL,OF,OF,Fernandez,Yanquiel,Fernández,Yanquiel,Yanquiel Fernández
1647,Oscar Colas,693049,693049,30162,11181,*05g2r*,LAA,DH,DH,Colas,Oscar,Colás,Oscar,Oscar Colás
1648,Nick Gonzales,693304,693304,27490,11038,*0597k*,PIT,2B,2B/SS,Gonzales,Nick,Gonzales,Nick,Nick Gonzales
1649,Dillon Dingler,693307,693307,27464,10920,*05gx4*,DET,C,C,Dingler,Dillon,Dingler,Dillon,Dillon Dingler
1650,Nick Frasso,693308,693308,sa3014492,11931,*05jpo*,LAD,RP,RP,Frasso,Nick,Frasso,Nick,
1651,Burl Carraway,693310,693310,sa3014495,11074,*05jp6*,CHC,RP,RP,Carraway,Burl,Carraway,Burl,
1652,Tink Hence,693311,693311,sa3014709,12033,*05jpx*,STL,SP,SP,Hence,Tink,Hence,Tink,
1653,Kyle Nicolas,693312,693312,27775,11869,*05l9g*,PIT,RP,RP,Nicolas,Kyle,Nicolas,Kyle,Kyle Nicolas
1654,Carson Seymour,693313,693313,30084,12283,*05jqk*,SF,SP,SP,Seymour,Carson,Seymour,Carson,Carson Seymour
1655,Bryan Woo,693433,693433,30279,11800,*05y62*,SEA,SP,SP,Woo,Bryan,Woo,Bryan,Bryan Woo
1656,Taylor Dollard,693440,693440,sa3014982,11721,*05jrq*,SEA,SP,SP,Dollard,Taylor,Dollard,Taylor,
1657,Cam Schlittler,693645,693645,32095,12361,,NYY,SP,SP,Schlittler,Cam,Schlittler,Cam,Cam Schlittler
1658,Emiliano Teodo,693713,693713,sa3015158,11945,*05uo4*,TEX,SP,SP,Teodo,Emiliano,Teodo,Emiliano,
1659,Bryce Elder,693821,693821,27779,11307,*05jp9*,ATL,SP,SP,Elder,Bryce,Elder,Bryce,Bryce Elder
1660,Ian Seymour,693855,693855,27932,11420,*05jpd*,TB,SP,SP,Seymour,Ian,Seymour,Ian,Ian Seymour
1661,Daniel Palencia,694037,694037,27914,11821,*05u4l*,CHC,RP,RP,Palencia,Daniel,Palencia,Daniel,Daniel Palencia
1662,Pedro Leon,694175,694175,27781,11198,*05gdv*,HOU,SS,SS,Leon,Pedro,León,Pedro,Pedro León
1663,Jackson Chourio,694192,694192,28806,11738,*05m1e*,MIL,OF,OF,Chourio,Jackson,Chourio,Jackson,Jackson Chourio
1664,Denzer Guzman,694203,694203,28816,12462,*05m1b*,LAA,SS,SS,Guzman,Denzer,Guzman,Denzer,Denzer Guzman
1665,Moises Ballesteros,694208,694208,28820,12217,*05rbs*,CHC,C,C,Ballesteros,Moises,Ballesteros,Moisés,Moisés Ballesteros
1666,Samuel Basallo,694212,694212,28824,12039,*05rbv*,BAL,C,C/1B,Basallo,Samuel,Basallo,Samuel,Samuel Basallo
1667,Brandon Pfaadt,694297,694297,27782,11586,*05lg3*,ARI,SP,SP,Pfaadt,Brandon,Pfaadt,Brandon,Brandon Pfaadt
1668,Matt Svanson,694335,694335,29629,12266,*06elo*,STL,RP,RP,Svanson,Matt,Svanson,Matt,Matt Svanson
1669,Zach Brzykcy,694350,694350,27783,11744,*05ocn*,WSH,RP,RP,Brzykcy,Zach,Brzykcy,Zach,Zach Brzykcy
1670,Tyler Gentry,694355,694355,27784,11602,*05jqw*,KC,OF,OF,Gentry,Tyler,Gentry,Tyler,Tyler Gentry
1671,Ricky Tiedemann,694357,694357,sa3018096,11605,*05js6*,TOR,SP,SP,Tiedemann,Ricky,Tiedemann,Ricky,
1672,Tekoah Roby,694358,694358,sa3014519,11899,*05jqh*,STL,SP,SP,Roby,Tekoah,Roby,Tekoah,
1673,Niko Kavadas,694359,694359,29782,12157,*05jqp*,LAA,DH,1B,Kavadas,Niko,Kavadas,Niko,Niko Kavadas
1674,Will Klein,694361,694361,27787,11983,*05jrv*,LAD,RP,RP,Klein,Will,Klein,Will,Will Klein
1675,Blake Dunn,694362,694362,29487,11925,*05jr5*,CIN,OF,OF,Dunn,Blake,Dunn,Blake,Blake Dunn
1676,Jared Shuster,694363,694363,27472,10849,*05jp2*,ATH,RP,RP,Shuster,Jared,Shuster,Jared,Jared Shuster
1677,Tim Tawa,694374,694374,29571,12250,*05y4m*,ARI,1B/2B/ OF,1B/2B/ OF,Tawa,Tim,Tawa,Tim,Tim Tawa
1678,Shay Whitcomb,694376,694376,27789,12156,*05jqi*,HOU,3B,3B,Whitcomb,Shay,Whitcomb,Shay,Shay Whitcomb
1679,Nick Yorke,694377,694377,27504,11145,*05js7*,PIT,2B,2B,Yorke,Nick,Yorke,Nick,Nick Yorke
1680,Nolan Schanuel,694384,694384,33189,11844,*05yj1*,LAA,1B,1B,Schanuel,Nolan,Schanuel,Nolan,Nolan Schanuel
1681,Brock Wilken,694385,694385,sa3022499,12051,*05ubi*,MIL,3B,3B,Wilken,Brock,Wilken,Brock,
1682,Joey Loperfido,694388,694388,29630,11952,*05yfl*,TOR,OF,OF,Loperfido,Joey,Loperfido,Joey,Joey Loperfido
1683,Justice Bigbie,694425,694425,sa3016971,11932,*05ylo*,DET,OF,OF,Bigbie,Justice,Bigbie,Justice,
1684,Hurston Waldrep,694462,694462,33527,11887,*0603p*,ATL,SP,SP,Waldrep,Hurston,Waldrep,Hurston,Hurston Waldrep
1685,Chad Patrick,694477,694477,30113,12259,*05yb8*,MIL,SP,SP,Patrick,Chad,Patrick,Chad,Chad Patrick
1686,Evan Carter,694497,694497,27790,11753,*05mdt*,TEX,OF,OF,Carter,Evan,Carter,Evan,Evan Carter
1687,Sterlin Thompson,694514,694514,sa3019999,11938,*05jsc*,COL,3B,3B,Thompson,Sterlin,Thompson,Sterlin,
1688,Chase Hampton,694633,694633,sa3020682,11930,*05yh3*,NYY,SP,SP,Hampton,Chase,Hampton,Chase,
1689,Chayce McDermott,694646,694646,29866,11909,*05uws*,BAL,SP,SP,McDermott,Chayce,McDermott,Chayce,Chayce McDermott
1690,Wyatt Langford,694671,694671,33333,11881,*060pm*,TEX,OF,OF,Langford,Wyatt,Langford,Wyatt,Wyatt Langford
1691,Brice Matthews,694728,694728,33280,12355,*06c36*,HOU,2B/SS,2B/SS,Matthews,Brice,Matthews,Brice,Brice Matthews
1692,Landen Roupp,694738,694738,30076,11634,*05y72*,SF,SP,SP,Roupp,Landen,Roupp,Landen,Landen Roupp
1693,Gavin Stone,694813,694813,27792,11587,*05mrx*,LAD,SP,SP,Stone,Gavin,Stone,Gavin,Gavin Stone
1694,Jacob Misiorowski,694819,694819,31623,11894,*061yu*,MIL,SP,SP,Misiorowski,Jacob,Misiorowski,Jacob,Jacob Misiorowski
1695,Ryan Murphy,694885,694885,sa3014871,11426,*05mrt*,SF,SP,SP,Murphy,Ryan,Murphy,Ryan,
1696,Paul Skenes,694973,694973,33677,11885,*05wru*,PIT,SP,SP,Skenes,Paul,Skenes,Paul,Paul Skenes
1697,Rhett Lowder,695076,695076,33876,11933,*061bo*,CIN,SP,SP,Lowder,Rhett,Lowder,Rhett,Rhett Lowder
1698,Will Wagner,695238,695238,29634,12151,*05yhg*,SD,1B/2B/ 3B,1B/2B/ 3B,Wagner,Will,Wagner,Will,Will Wagner
1699,Mason Miller,695243,695243,31757,11787,*05ucd*,SD,RP,RP,Miller,Mason,Miller,Mason,Mason Miller
1700,Billy Cook,695257,695257,29573,12180,*05y46*,PIT,OF,OF,Cook,Billy,Cook,Billy,Billy Cook
1701,Thomas Saggese,695336,695336,27883,11895,*05mru*,STL,2B/SS/ 3B,2B/SS/ 3B,Saggese,Thomas,Saggese,Thomas,Thomas Saggese
1702,Brett Harris,695391,695391,29788,12042,*05yca*,ATH,3B,3B,Harris,Brett,Harris,Brett,Brett Harris
1703,Brad Lord,695418,695418,31972,12369,*066du*,WSH,SP,SP,Lord,Brad,Lord,Brad,Brad Lord
1704,Chase Burns,695505,695505,35333,12193,,CIN,SP,SP,Burns,Chase,Burns,Chase,Chase Burns
1705,Jac Caglianone,695506,695506,35041,12211,*05u9q*,KC,1B/OF,1B/OF,Caglianone,Jac,Caglianone,Jac,Jac Caglianone
1706,Tyler Collins,695514,695514,sa3017168,8733,*05wdo*,ATL,OF,OF,Collins,Tyler,,,
1707,Chase Petty,695534,695534,30170,12045,*05raz*,CIN,SP,SP,Petty,Chase,Petty,Chase,Chase Petty
1708,Jackson Jobe,695549,695549,30203,11897,*05rb0*,DET,SP,SP,Jobe,Jackson,Jobe,Jackson,Jackson Jobe
1709,James Wood,695578,695578,29518,11750,*05rat*,WSH,OF,OF,Wood,James,Wood,James,James Wood
1710,Carter Jensen,695600,695600,29478,12456,*05vy5*,KC,DH,C,Jensen,Carter,Jensen,Carter,Carter Jensen
1711,Colson Montgomery,695657,695657,29712,11892,*05rch*,CHW,SS/3B,SS/3B,Montgomery,Colson,Montgomery,Colson,Colson Montgomery
1712,Harry Ford,695670,695670,29958,11937,*05raw*,SEA,C,C,Ford,Harry,Ford,Harry,Harry Ford
1713,Christian Moore,695681,695681,34979,12194,*06cq8*,LAA,2B,2B,Moore,Christian,Moore,Christian,Christian Moore
1714,Daylen Lile,695734,695734,29995,12364,*05t2b*,WSH,OF,OF,Lile,Daylen,Lile,Daylen,Daylen Lile
1715,Josh Stephan,695776,695776,sa3015286,11958,*05y5g*,TEX,SP,SP,Stephan,Josh,Stephan,Josh,
1716,Wilmer Flores,695865,695865,sa3015223,11623,*05ww2*,DET,RP,RP,Flores,Wilmer,Flores,Wilmer,
1717,Alejandro Osuna,696030,696030,27915,12300,*05r3s*,TEX,OF,OF,Osuna,Alejandro,Osuna,Alejandro,Alejandro Osuna
1718,Hunter Goodman,696100,696100,29715,11848,*05u2v*,COL,C/OF,C/OF,Goodman,Hunter,Goodman,Hunter,Hunter Goodman
1719,Mason Black,696131,696131,30171,11888,*05r3g*,SF,SP,SP,Black,Mason,Black,Mason,Mason Black
1720,Jordan Wicks,696136,696136,30094,11847,*05r1d*,CHC,SP,SP,Wicks,Jordan,Wicks,Jordan,Jordan Wicks
1721,Hagen Smith,696146,696146,sa3025544,12196,,CHW,SP,SP,Smith,Hagen,Smith,Hagen,
1722,Sam Bachman,696147,696147,29754,11796,*05rb4*,LAA,RP,RP,Bachman,Sam,Bachman,Sam,Sam Bachman
1723,Bubba Chandler,696149,696149,29868,12035,*05rik*,PIT,SP,SP,Chandler,Bubba,Chandler,Bubba,Bubba Chandler
1724,Ryan Johnson,696270,696270,35325,12368,*05zq4*,LAA,RP,RP,Johnson,Ryan,Johnson,Ryan,Ryan Johnson
1725,Jacob Young,696285,696285,29931,11846,*05yaf*,WSH,OF,OF,Young,Jacob,Young,Jacob,Jacob Young
1726,Joe Rock,697812,697812,30016,12256,*05tdd*,TB,RP,RP,Rock,Joe,Rock,Joe,Joe Rock
1727,Miguel Ullola,699044,699044,sa3016504,12298,*061xq*,HOU,SP,SP,Ullola,Miguel,Ullola,Miguel,
1728,Hector Rodriguez,699302,699302,sa3015828,12030,*05xse*,CIN,OF,OF,Rodriguez,Hector,Rodriguez,Hector,
1729,Ivan Melendez,699471,699471,sa3019859,11944,*060ih*,ARI,3B,3B,Melendez,Ivan,Melendez,Ivan,
1730,Jimmy Crooks,699625,699625,31354,12450,*06434*,STL,C,C,Crooks,Jimmy,Crooks,Jimmy,Jimmy Crooks
1731,Troy Taylor,700187,700187,31883,12147,*065ns*,SEA,RP,RP,Taylor,Troy,Taylor,Troy,Troy Taylor
1732,Michael McGreevy,700241,700241,29869,12137,*05sr2*,STL,SP,SP,McGreevy,Michael,McGreevy,Michael,Michael McGreevy
1733,Trey Sweeney,700242,700242,29575,12155,*05tuw*,DET,SS,SS,Sweeney,Trey,Sweeney,Trey,Trey Sweeney
1734,Carson Williams,700246,700246,30038,12024,*05t9n*,TB,SS,SS,Williams,Carson,Williams,Carson,Carson Williams
1735,Cade Povich,700249,700249,30055,11924,*05xop*,BAL,SP,SP,Povich,Cade,Povich,Cade,Cade Povich
1736,Ben Rice,700250,700250,29576,11911,*05yo5*,NYY,C/1B,C/1B,Rice,Ben,Rice,Ben,Ben Rice
1737,Yilber Diaz,700270,700270,29271,12125,*06agh*,ARI,RP,RP,Diaz,Yilber,Díaz,Yilber,Yilber Díaz
1738,Edgar Quero,700337,700337,28022,12191,*05un2*,CHW,C,C,Quero,Edgar,Quero,Edgar,Edgar Quero
1739,AJ Smith-Shawver,700363,700363,29960,11774,*05uy5*,ATL,SP,SP,Smith-Shawver,AJ,Smith-Shawver,AJ,AJ Smith-Shawver
1740,Gordon Graceffo,700669,700669,29519,11598,*05wxw*,STL,RP,RP,Graceffo,Gordon,Graceffo,Gordon,Gordon Graceffo
1741,Kyle Manzardo,700932,700932,29794,11600,*05rfu*,CLE,1B,1B,Manzardo,Kyle,Manzardo,Kyle,Kyle Manzardo
1742,Logan VanWey,701121,701121,31884,12376,*06l4y*,HOU,RP,RP,VanWey,Logan,VanWey,Logan,Logan VanWey
1743,Zach Dezenzo,701305,701305,31562,12145,*0641c*,HOU,1B/OF,1B/OF,Dezenzo,Zach,Dezenzo,Zach,Zach Dezenzo
1744,Jackson Ferris,701328,701328,sa3020891,12324,*05u6g*,LAD,SP,SP,Ferris,Jackson,Ferris,Jackson,
1745,Roman Anthony,701350,701350,31812,11948,*05u9z*,BOS,OF,OF,Anthony,Roman,Anthony,Roman,Roman Anthony
1746,Cam Smith,701358,701358,35108,12331,*060jo*,HOU,3B/OF,3B/OF,Smith,Cam,Smith,Cam,Cam Smith
1747,Sal Stewart,701398,701398,31505,12453,*05u9o*,CIN,1B,1B,Stewart,Sal,Stewart,Sal,Sal Stewart
1748,Pierson Ohl,701487,701487,30179,12432,,MIN,RP,RP,Ohl,Pierson,Ohl,Pierson,Pierson Ohl
1749,Jackson Merrill,701538,701538,29490,11891,*05ua7*,SD,OF,OF,Merrill,Jackson,Merrill,Jackson,Jackson Merrill
1750,Will Warren,701542,701542,30182,11898,*05yaz*,NYY,SP,SP,Warren,Will,Warren,Will,Will Warren
1751,David Festa,701581,701581,30056,11902,*05yav*,MIN,SP,SP,Festa,David,Festa,David,David Festa
1752,Grant Hartwig,701643,701643,29946,11814,*06615*,NYM,RP,RP,Hartwig,Grant,Hartwig,Grant,Grant Hartwig
1753,James Triantos,701649,701649,sa3017295,11951,*05ucf*,CHC,2B,2B,Triantos,James,Triantos,James,
1754,Logan Henderson,701656,701656,31475,12238,*05uo2*,MIL,SP,SP,Henderson,Logan,Henderson,Logan,Logan Henderson
1755,Nathan Church,701675,701675,31357,12444,*064n8*,STL,OF,OF,Church,Nathan,Church,Nathan,Nathan Church
1756,Hao-Yu Lee,701678,701678,sa3017863,12353,*05u2k*,DET,2B,2B,Lee,Hao-Yu,Lee,Hao-Yu,
1757,Nick Kurtz,701762,701762,35110,12222,*062k5*,ATH,1B,1B,Kurtz,Nick,Kurtz,Nick,Nick Kurtz
1758,Justin Armbruester,701859,701859,sa3017548,12044,*05yo1*,BAL,RP,RP,Armbruester,Justin,Armbruester,Justin,
1759,Will Dion,702021,702021,sa3017850,11957,*05xtu*,CLE,SP,SP,Dion,Will,Dion,Will,
1760,Trey Yesavage,702056,702056,35456,12463,,TOR,SP,SP,Yesavage,Trey,Yesavage,Trey,Trey Yesavage
1761,Noah Cameron,702070,702070,30184,12201,*05ycf*,KC,SP,SP,Cameron,Noah,Cameron,Noah,Noah Cameron
1762,Alan Roden,702176,702176,31564,12210,*061yt*,MIN,OF,OF,Roden,Alan,Roden,Alan,Alan Roden
1763,Andrew Morris,702193,702193,sa3020569,12205,*0648r*,MIN,RP,RP,Morris,Andrew,Morris,Andrew,
1764,Justin Crawford,702222,702222,sa3020240,12303,*05y30*,PHI,OF,OF,Crawford,Justin,Crawford,Justin,
1765,Druw Jones,702258,702258,sa3020676,11747,*05tdk*,ARI,OF,OF,Jones,Druw,Jones,Druw,
1766,Noah Schultz,702273,702273,sa3020949,12197,*05uc7*,CHW,SP,SP,Schultz,Noah,Schultz,Noah,
1767,Robby Snelling,702281,702281,sa3020707,11907,*061mh*,MIA,SP,SP,Snelling,Robby,Snelling,Robby,
1768,Cole Young,702284,702284,31680,12249,*05y7x*,SEA,2B/SS,2B/SS,Young,Cole,Young,Cole,Cole Young
1769,RJ Schreck,702302,702302,sa3022602,12339,*0603l*,TOR,OF,OF,Schreck,RJ,Schreck,RJ,
1770,Caleb Durbin,702332,702332,29646,12204,*05y4b*,MIL,2B/3B,2B/SS/ 3B,Durbin,Caleb,Durbin,Caleb,Caleb Durbin
1771,Haydn McGeary,702333,702333,sa3020133,11950,*0603s*,CHC,1B,1B,McGeary,Haydn,McGeary,Haydn,
1772,Spencer Bivens,702352,702352,30226,12106,*06kvo*,SF,RP,RP,Bivens,Spencer,Bivens,Spencer,Spencer Bivens
1773,Trey Lipscomb,702358,702358,31567,12068,*0612z*,WSH,3B,3B,Lipscomb,Trey,Lipscomb,Trey,Trey Lipscomb
1774,Jimmy Joyce,702460,702460,sa3016914,12018,*066sr*,SEA,SP,SP,Joyce,Jimmy,Joyce,Jimmy,
1775,Jett Williams,702518,702518,sa3020134,11923,*060la*,NYM,SS,SS,Williams,Jett,Williams,Jett,
1776,Jackson Holliday,702616,702616,31781,11751,*05ybv*,BAL,2B,2B/SS,Holliday,Jackson,Holliday,Jackson,Jackson Holliday
1777,Caden Dana,702674,702674,31508,12171,*063e5*,LAA,SP,SP,Dana,Caden,Dana,Caden,Caden Dana
1778,Ryan Loutos,702795,702795,29521,12090,*062sf*,WSH,RP,RP,Loutos,Ryan,Loutos,Ryan,Ryan Loutos
1779,Lazaro Montes,703155,703155,sa3018409,12304,*05rfc*,SEA,OF,OF,Montes,Lazaro,Montes,Lazaro,
1780,Jarlin Susana,703186,703186,sa3018808,12348,*05y7n*,WSH,SP,SP,Susana,Jarlin,Susana,Jarlin,
1781,Parker Messick,800048,800048,31986,12215,*05tzn*,CLE,SP,SP,Messick,Parker,Messick,Parker,Parker Messick
1782,Adam Mazur,800049,800049,31900,12100,*060gg*,MIA,SP,SP,Mazur,Adam,Mazur,Adam,Adam Mazur
1783,Chase DeLauter,800050,800050,sa3021053,11919,*05uei*,CLE,OF,OF,DeLauter,Chase,DeLauter,Chase,Chase DeLauter
1784,Didier Fuentes,800311,800311,30661,12415,,ATL,SP,SP,Fuentes,Didier,Fuentes,Didier,Didier Fuentes
1785,Payton Tolle,801139,801139,35466,12452,,BOS,SP,SP,Tolle,Payton,Tolle,Payton,Payton Tolle
1786,Chase Dollander,801403,801403,33482,12209,*05yj0*,COL,SP,SP,Dollander,Chase,Dollander,Chase,Chase Dollander
1787,J.J. Wetherholt,802139,802139,sa3025154,12302,,STL,SS,SS,Wetherholt,J.J.,Wetherholt,J.J.,
1788,Drue Hackenberg,802357,802357,sa3023304,12262,*062e9*,ATL,SP,SP,Hackenberg,Drue,Hackenberg,Drue,
1789,Chandler Simpson,802415,802415,31912,12212,*0622w*,TB,OF,OF,Simpson,Chandler,Simpson,Chandler,Chandler Simpson
1790,Thomas Harrington,802419,802419,31989,12207,*05zya*,PIT,SP,SP,Harrington,Thomas,Harrington,Thomas,Thomas Harrington
1791,Reid VanScoter,804577,804577,sa3020839,12060,*064wg*,SEA,SP,SP,VanScoter,Reid,VanScoter,Reid,
1792,Jonah Tong,804636,804636,32157,12344,,NYM,SP,SP,Tong,Jonah,Tong,Jonah,Jonah Tong
1793,AJ Blubaugh,805123,805123,31764,12389,*0649e*,HOU,SP,SP,Blubaugh,AJ,Blubaugh,AJ,AJ Blubaugh
1794,Otto Kemp,805249,805249,31792,12338,*066al*,PHI,1B/3B/ OF,1B/3B/ OF,Kemp,Otto,Kemp,Otto,Otto Kemp
