IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1011327,1919,Babe Ruth,BOS,24,130,432,542,139,64,34,12,29,103,114,101,,58.0,6,,3,,7,,0.322,,,,,,,,,,,0.18600000000000003,0.107,1.74,0.456,0.657,1.114,0.336,0.319,,,,,,,,,0.509,70.9,127,65.4,7.0,15.0,-5.5,83.5,9.4,,5.7,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,-1.9,,24 - 24,63.6,3.5,,,,,,,,0.34700000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,230,152.0,133,177,353,108.0,,,,,,,,,,,,,,,,,,0,,,,,,9.4
1013388,1919,Bobby Veach,DET,31,139,538,598,191,126,45,17,3,87,101,33,,33.0,5,,22,,19,,0.355,,,,,,,,,,,0.055,0.055,1.0,0.398,0.519,0.916,0.164,0.375,,,,,,,,,0.428,44.4,106,36.6,8.0,16.5,-6.8,58.8,6.6,,6.7,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.7,,31 - 31,37.2,3.9,,,,,,,,0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,68,78.0,116,140,172,127.0,,,,,,,,,,,,,,,,,,0,,,,,,6.6
1012021,1919,George Sisler,SLB,26,132,511,561,180,124,31,15,10,96,83,27,,20.0,5,,18,,28,,0.352,,,,,,,,,,,0.048,0.036000000000000004,1.35,0.39,0.53,0.921,0.178,0.353,,,,,,,,,0.431,42.6,101,33.4,5.0,15.5,-4.0,56.1,6.3,,7.5,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.6,,26 - 26,36.0,3.7,,,,,,,,0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,59,50.0,114,143,187,120.0,,,,,,,,,,,,,,,,,,0,,,,,,6.3
1006030,1919,Rogers Hornsby,STL,23,138,512,577,163,131,15,9,8,68,71,48,,41.0,7,,10,,17,,0.318,,,,,,,,,,,0.083,0.071,1.17,0.384,0.43,0.814,0.111,0.335,,,,,,,,,0.388,26.6,86,28.2,8.0,15.9,4.3,56.5,6.3,,5.7,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,-0.2,,23 - 23,28.1,0.2,,,,,,,,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,127,104.0,121,124,134,119.0,,,,,,,,,,,,,,,,,,0,,,,,,6.3
1010116,1919,Roger Peckinpaugh,NYY,28,122,453,539,138,109,20,2,7,89,33,59,,37.0,4,,23,,10,,0.305,,,,,,,,,,,0.109,0.069,1.59,0.39,0.404,0.794,0.099,0.32,,,,,,,,,0.382,22.5,78,14.4,15.0,14.9,7.5,54.0,5.9,,4.7,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.5,-1.3,,28 - 28,13.1,3.5,,,,,,,,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,135,97.0,114,109,104,108.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1002378,1919,Ty Cobb,DET,32,124,497,545,191,141,36,13,1,92,70,38,,22.0,1,,9,,28,,0.384,,,,,,,,,,,0.07,0.04,1.73,0.429,0.515,0.944,0.131,0.401,,,,,,,,,0.443,46.0,102,38.9,-6.0,15.0,-3.0,50.6,5.8,,7.1,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.0,2.2,,32 - 32,41.0,3.5,,,,,,,,0.11199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,86,57.0,125,139,138,136.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1001708,1919,George Burns,NYG,29,139,534,624,162,121,30,9,2,86,46,82,,37.0,0,,8,,40,,0.303,,,,,,,,,,,0.131,0.059000000000000004,2.22,0.396,0.404,0.801,0.101,0.323,,,,,,,,,0.384,27.1,92,30.2,7.0,17.2,-6.9,51.9,5.8,,6.5,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,4.1,,29 - 29,34.3,0.2,,,,,,,,0.19399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,201,86.0,124,117,122,115.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1006301,1919,Joe Jackson,CHW,29,139,516,597,181,129,31,14,7,79,96,60,,10.0,4,,17,,9,,0.351,,,,,,,,,,,0.10099999999999999,0.017,6.0,0.422,0.506,0.928,0.155,0.349,,,,,,,,,0.436,47.7,109,40.1,-2.0,16.5,-6.9,49.7,5.7,,5.5,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.9,-1.9,,29 - 29,38.2,3.9,,,,,,,,0.129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,124,24.0,123,136,163,118.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1005078,1919,Heinie Groh,CIN,29,122,448,523,139,106,17,11,5,79,63,56,,26.0,4,,15,,21,,0.31,,,,,,,,,,,0.107,0.05,2.15,0.392,0.431,0.823,0.121,0.321,,,,,,,,,0.392,25.6,80,28.4,2.0,14.4,3.7,49.8,5.6,,6.9,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,1.0,,29 - 29,29.5,0.2,,,,,,,,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,164,72.0,123,124,145,114.0,,,,,,,,,,,,,,,,,,0,,,,,,5.6
1011247,1919,Edd Roush,CIN,26,133,504,572,162,127,19,12,4,73,71,42,,19.0,6,,20,,20,,0.321,,,,,,,,,,,0.073,0.033,2.21,0.38,0.431,0.811,0.109,0.328,,,,,,,,,0.385,25.2,84,28.4,6.0,15.8,-3.3,47.7,5.3,,6.5,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.7,,26 - 26,29.0,0.2,,,,,,,,0.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,112,48.0,119,124,132,117.0,,,,,,,,,,,,,,,,,,0,,,,,,5.3
