IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1000272,1880,Cap Anson,CHI,28,86,356,370,120,94,24,1,1,54,74,14,,12,,,,,,,0.337,,,,,,,,,,,0.038,0.032,1.17,0.362,0.419,0.781,0.081,0.347,,,,,,,,,0.355,23.7,71,21.7,15.0,12.0,0.3,50.2,5.0,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.3,0.0,,28 - 28,21.7,1.2,,,,,,,,0.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,126,42,135,129,106,131,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1004879,1880,George Gore,CHI,23,77,322,343,116,89,23,2,2,70,47,21,,10,,,,,,,0.36,,,,,,,,,,,0.061,0.028999999999999998,2.1,0.399,0.463,0.862,0.102,0.368,,,,,,,,,0.391,31.1,75,29.2,9.0,11.1,-3.5,46.9,4.6,,,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,0.0,,23 - 23,29.2,1.1,,,,,,,,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146,204,38,149,143,133,139,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1005845,1880,Paul Hines,PRO,25,85,374,387,115,90,20,2,3,64,35,13,,17,,,,,,,0.307,,,,,,,,,,,0.034,0.044000000000000004,0.76,0.331,0.396,0.726,0.088,0.316,,,,,,,,,0.33,17.8,67,18.7,13.0,12.5,-3.6,41.9,4.1,,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,0.0,,25 - 25,18.7,1.3,,,,,,,,0.085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,112,57,123,122,114,119,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1003566,1880,Fred Dunlap,CLE,21,85,373,380,103,63,27,9,4,61,30,7,,32,,,,,,,0.276,,,,,,,,,,,0.018000000000000002,0.084,0.22,0.289,0.429,0.718,0.153,0.294,,,,,,,,,0.322,15.1,64,16.2,8.0,12.3,1.6,39.3,3.9,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,0.0,,21 - 21,16.2,1.3,,,,,,,,0.113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,61,109,108,133,198,111,,,,,,,,,,,,,,,,,,0,,,,,,3.9
1002948,1880,Abner Dalrymple,CHI,22,86,382,385,126,89,25,12,0,91,36,3,,18,,,,,,,0.33,,,,,,,,,,,0.008,0.047,0.17,0.335,0.458,0.793,0.128,0.346,,,,,,,,,0.355,24.8,74,22.7,4.0,12.4,-5.3,35.1,3.5,,,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,0.0,,22 - 22,22.7,1.3,,,,,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,26,61,125,142,166,130,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1006276,1880,Arthur Irwin,WOR,22,85,352,363,91,67,19,4,1,53,35,11,,27,,,,,,,0.259,,,,,,,,,,,0.03,0.07400000000000001,0.41,0.281,0.344,0.625,0.085,0.278,,,,,,,,,0.284,4.4,51,0.7,16.0,11.7,5.1,34.7,3.4,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.1,0.0,,22 - 22,0.7,1.2,,,,,,,,0.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,101,96,105,106,110,105,,,,,,,,,,,,,,,,,,0,,,,,,3.4
1002537,1880,Roger Connor,TRO,22,83,340,353,113,84,18,8,3,53,47,13,,21,,,,,,,0.332,,,,,,,,,,,0.037000000000000005,0.059000000000000004,0.62,0.357,0.459,0.816,0.126,0.348,,,,,,,,,0.368,25.9,71,23.6,-7.0,11.4,2.6,31.7,3.1,,,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.4,0.0,,22 - 22,23.6,1.2,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135,123,77,133,142,164,131,,,,,,,,,,,,,,,,,,0,,,,,,3.1
1002259,1880,John Clapp,CIN,28,80,323,344,91,70,16,4,1,33,20,21,,10,,,,,,,0.282,,,,,,,,,,,0.061,0.028999999999999998,2.1,0.326,0.365,0.691,0.084,0.288,,,,,,,,,0.316,12.4,56,11.2,5.0,11.1,1.7,30.1,3.0,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.7,0.0,,28 - 28,11.2,1.1,,,,,,,,0.09300000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,204,38,121,113,108,109,,,,,,,,,,,,,,,,,,0,,,,,,3.0
1003944,1880,Jack Farrell,PRO,22,80,339,349,92,72,12,5,3,46,36,10,,6,,,,,,,0.271,,,,,,,,,,,0.028999999999999998,0.017,1.67,0.292,0.363,0.655,0.091,0.27,,,,,,,,,0.297,7.7,52,8.5,6.0,11.3,1.5,28.4,2.8,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,0.0,,22 - 22,8.5,1.2,,,,,,,,0.054000000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,96,22,109,112,119,102,,,,,,,,,,,,,,,,,,0,,,,,,2.8
1012436,1880,Joe Start,PRO,37,82,345,358,96,76,14,6,0,53,27,13,,20,,,,,,,0.278,,,,,,,,,,,0.036000000000000004,0.055999999999999994,0.65,0.304,0.354,0.658,0.075,0.295,,,,,,,,,0.299,8.5,54,9.3,4.0,11.6,0.0,26.1,2.6,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,,37 - 37,9.3,1.2,,,,,,,,0.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,121,72,113,109,98,111,,,,,,,,,,,,,,,,,,0,,,,,,2.6
