IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1003944,1883,Jack Farrell,PRO,25,95,420,435,128,90,24,11,3,92,61.0,15,,21.0,,,,,,,0.305,,,,,,,,,,,0.034,0.048,0.71,0.329,0.436,0.764,0.131,0.316,,,,,,,,,0.341,19.4,85,17.7,27.0,15.7,1.8,63.1,5.8,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.8,0.0,,25 - 25,17.7,0.9,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,91,54.0,112,119,130,109.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1001486,1883,Dan Brouthers,BUF,25,98,425,441,159,98,41,17,3,85,97.0,16,,17.0,,,,,,,0.374,,,,,,,,,,,0.036000000000000004,0.039,0.94,0.397,0.572,0.969,0.198,0.385,,,,,,,,,0.426,50.2,117,44.8,5.0,16.0,0.0,66.7,5.7,,,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,25 - 25,44.8,0.9,,,,,,,,0.08199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,95,43.0,135,156,197,133.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1000836,1883,Charlie Bennett,DET,28,92,371,397,113,67,34,7,5,56,55.0,26,,59.0,,,,,,,0.305,,,,,,,,,,,0.065,0.149,0.44,0.35,0.474,0.825,0.17,0.352,,,,,,,,,0.367,26.0,86,22.9,16.0,14.4,1.7,55.8,5.0,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,0.0,,28 - 28,22.9,0.8,,,,,,,,0.22699999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,172,165.0,119,129,169,121.0,,,,,,,,,,,,,,,,,,0,,,,,,5.0
1002537,1883,Roger Connor,NYG,25,98,409,434,146,102,28,15,1,80,50.0,25,,16.0,,,,,,,0.357,,,,,,,,,,,0.057999999999999996,0.037000000000000005,1.56,0.394,0.506,0.9,0.149,0.37,,,,,,,,,0.402,40.6,106,37.3,2.0,15.7,0.0,56.0,4.8,,,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,25 - 25,37.3,0.9,,,,,,,,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,151,41.0,134,138,148,127.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1004757,1883,Jack Glasscock,CLE,25,96,383,396,110,85,19,6,0,67,46.0,13,,23.0,,,,,,,0.287,,,,,,,,,,,0.033,0.057999999999999996,0.57,0.311,0.368,0.679,0.081,0.306,,,,,,,,,0.307,6.9,66,4.4,25.0,14.3,5.8,50.4,4.7,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.8,0.0,,25 - 25,4.4,0.8,,,,,,,,0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,86,65.0,106,100,80,105.0,,,,,,,,,,,,,,,,,,0,,,,,,4.7
1012586,1883,Harry Stovey,PHA,26,94,421,448,128,77,31,6,14,110,66.0,27,,,,,,,,,0.304,,,,,,,,,,,0.06,,,0.346,0.506,0.852,0.202,,,,,,,,,,0.375,32.5,100,31.0,4.0,16.2,-0.1,53.2,4.6,,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.0,,26 - 26,31.0,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,150,,121,150,250,,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1003566,1883,Fred Dunlap,CLE,24,93,396,418,129,89,34,2,4,81,37.0,22,,21.0,,,,,,,0.326,,,,,,,,,,,0.053,0.05,1.05,0.361,0.452,0.813,0.126,0.337,,,,,,,,,0.366,27.0,90,24.4,10.0,15.1,1.6,52.1,4.6,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6,0.0,,24 - 24,24.4,0.9,,,,,,,,0.11199999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,138,56.0,123,123,126,116.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1003881,1883,Buck Ewing,NYG,23,88,376,396,114,80,11,13,10,90,41.0,20,,14.0,,,,,,,0.303,,,,,,,,,,,0.051,0.035,1.43,0.338,0.481,0.82,0.178,0.295,,,,,,,,,0.362,24.4,84,21.4,13.0,14.3,1.6,51.2,4.5,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,0.0,,23 - 23,21.4,0.8,,,,,,,,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,133,39.0,115,131,177,102.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1009214,1883,John Morrill,BSN,28,97,404,419,129,74,33,16,6,83,68.0,15,,68.0,,,,,,,0.319,,,,,,,,,,,0.036000000000000004,0.162,0.22,0.344,0.525,0.868,0.205,0.373,,,,,,,,,0.38,32.1,95,29.9,5.0,15.2,0.0,50.9,4.4,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,,28 - 28,29.9,0.9,,,,,,,,0.212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,94,180.0,117,143,204,128.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1010803,1883,John Reilly,CIN,24,98,437,446,136,92,21,14,9,103,79.0,9,,,,,,,,,0.311,,,,,,,,,,,0.02,,,0.325,0.485,0.81,0.174,,,,,,,,,,0.356,25.4,93,26.4,4.0,16.1,-0.1,48.6,4.2,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.0,,24 - 24,26.4,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,50,,113,144,215,,,,,,,,,,,,,,,,,,,0,,,,,,4.2
