IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1013213,1889,Tommy Tucker,BAL,25,134,527,602,196,158,22,11,5,103,99.0,42,,26.0,33.0,,,,63.0,,0.372,,,,,,,,,,,0.07,0.043,1.62,0.45,0.484,0.934,0.112,0.385,,,,,,,,,0.446,56.5,149,55.0,-3.0,22.2,-0.6,80.1,6.5,,7.7,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6,3.0,,25 - 25,58.0,3.4,,,,,,,,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,79,49.0,132,133,117,133.0,,,,,,,,,,,,,,,,,,0,,,,,,6.5
1004757,1889,Jack Glasscock,IND,31,134,582,618,205,155,40,3,7,128,85.0,31,,10.0,5.0,,,,57.0,,0.352,,,,,,,,,,,0.05,0.016,3.1,0.39,0.467,0.857,0.115,0.35,,,,,,,,,0.403,36.0,131,27.0,12.0,22.8,8.1,77.4,6.5,,6.7,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1,3.5,,31 - 31,30.5,3.9,,,,,,,,0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129,56,22.0,114,126,116,122.0,,,,,,,,,,,,,,,,,,0,,,,,,6.5
1012586,1889,Harry Stovey,PHA,32,137,556,634,171,101,38,13,19,152,119.0,77,,68.0,1.0,,,,63.0,,0.308,,,,,,,,,,,0.121,0.107,1.13,0.393,0.525,0.918,0.218,0.324,,,,,,,,,0.423,47.0,144,43.9,9.0,23.4,-8.4,76.7,6.4,,8.5,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,5.2,,32 - 32,49.1,3.6,,,,,,,,0.259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,138,122.0,116,144,227,112.0,,,,,,,,,,,,,,,,,,0,,,,,,6.4
1002537,1889,Roger Connor,NYG,31,131,496,591,157,95,32,17,13,117,130.0,93,,46.0,2.0,,,,21.0,,0.317,,,,,,,,,,,0.157,0.078,2.02,0.426,0.528,0.955,0.212,0.33,,,,,,,,,0.443,53.9,145,49.6,3.0,21.8,0.0,74.6,6.2,,7.0,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-3.6,,31 - 31,46.0,3.8,,,,,,,,0.257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,175,107.0,124,142,213,114.0,,,,,,,,,,,,,,,,,,0,,,,,,6.2
1001486,1889,Dan Brouthers,BSN,31,126,485,565,181,139,26,9,7,105,118.0,66,,6.0,14.0,,,,22.0,,0.373,,,,,,,,,,,0.11699999999999999,0.011000000000000001,11.0,0.462,0.507,0.969,0.134,0.369,,,,,,,,,0.46,59.3,146,49.7,4.0,20.8,0.0,73.5,6.1,,6.6,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-4.6,,31 - 31,45.1,3.6,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,130,15.0,135,137,135,128.0,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1013062,1889,Mike Tiernan,NYG,22,122,499,600,167,120,23,14,10,147,73.0,96,,32.0,5.0,,,,33.0,,0.335,,,,,,,,,,,0.16,0.053,3.0,0.447,0.497,0.944,0.162,0.344,,,,,,,,,0.446,56.3,148,52.0,3.0,22.1,-7.5,70.9,5.9,,7.7,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,-2.5,,22 - 22,49.5,3.8,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,178,73.0,130,134,163,119.0,,,,,,,,,,,,,,,,,,0,,,,,,5.9
1007880,1889,Denny Lyons,PHA,23,131,510,596,168,119,36,4,9,135,82.0,79,,44.0,7.0,,,,10.0,,0.329,,,,,,,,,,,0.133,0.07400000000000001,1.8,0.426,0.469,0.895,0.139,0.348,,,,,,,,,0.426,45.9,137,43.0,3.0,22.0,4.0,69.0,5.7,,5.5,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-6.4,,23 - 23,36.6,3.4,,,,,,,,0.221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123,151,84.0,125,129,145,120.0,,,,,,,,,,,,,,,,,,0,,,,,,5.7
1000272,1889,Cap Anson,CHI,37,134,518,609,161,115,32,7,7,100,117.0,86,,19.0,5.0,,,,27.0,,0.311,,,,,,,,,,,0.141,0.031,4.53,0.414,0.44,0.854,0.129,0.313,,,,,,,,,0.41,38.6,132,26.6,13.0,22.5,0.0,62.9,5.4,,6.1,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,-3.1,,37 - 37,23.6,3.9,,,,,,,,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,157,43.0,121,118,130,109.0,,,,,,,,,,,,,,,,,,0,,,,,,5.4
1009821,1889,Tip O'Neill,STL,31,134,534,611,179,129,33,8,9,123,110.0,72,,37.0,5.0,,,,28.0,,0.335,,,,,,,,,,,0.11800000000000001,0.061,1.95,0.419,0.478,0.897,0.142,0.348,,,,,,,,,0.424,46.1,140,35.4,8.0,22.5,-8.3,58.3,4.9,,6.9,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3,-2.9,,31 - 31,32.6,3.5,,,,,,,,0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,134,69.0,123,131,148,120.0,,,,,,,,,,,,,,,,,,0,,,,,,4.9
1008129,1889,Lefty Marr,COL,26,139,546,639,167,125,26,15,1,110,75.0,87,,32.0,6.0,,,,29.0,,0.306,,,,,,,,,,,0.136,0.05,2.72,0.407,0.414,0.821,0.108,0.324,,,,,,,,,0.397,33.9,132,36.6,-2.0,23.6,0.7,59.3,4.8,,7.2,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,-3.2,,26 - 26,33.4,3.6,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,155,57.0,120,114,113,111.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1009686,1889,Darby O'Brien,BRO,25,136,567,644,170,124,30,11,5,146,80.0,61,,76.0,16.0,,,,91.0,,0.3,,,,,,,,,,,0.095,0.11800000000000001,0.8,0.384,0.418,0.802,0.118,0.34,,,,,,,,,0.384,27.3,126,27.4,2.0,23.8,-8.4,58.4,4.8,,8.5,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.4,9.9,,25 - 25,37.4,3.7,,,,,,,,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,108,134.0,113,115,123,117.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1008581,1889,Ed McKean,CLE,25,123,500,546,159,125,22,8,4,88,75.0,42,,25.0,4.0,,,,35.0,,0.318,,,,,,,,,,,0.077,0.046,1.68,0.375,0.418,0.793,0.1,0.329,,,,,,,,,0.378,20.4,104,15.9,9.0,20.1,7.5,56.1,4.8,,7.1,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5,0.0,,25 - 25,15.9,3.5,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,86,63.0,109,113,101,114.0,,,,,,,,,,,,,,,,,,0,,,,,,4.8
1011341,1889,Jimmy Ryan,CHI,26,135,576,652,177,115,31,14,17,140,72.0,70,,62.0,6.0,,,,45.0,,0.307,,,,,,,,,,,0.107,0.095,1.13,0.388,0.498,0.886,0.191,0.322,,,,,,,,,0.412,42.4,142,29.5,1.0,24.0,-3.5,56.4,4.6,,8.2,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.5,1.1,,26 - 26,30.6,4.2,,,,,,,,0.22899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,120,130.0,113,134,192,112.0,,,,,,,,,,,,,,,,,,0,,,,,,4.6
1002002,1889,Fred Carroll,PIT,24,91,318,414,105,71,21,11,2,80,51.0,85,,26.0,11.0,,,,19.0,,0.33,,,,,,,,,,,0.205,0.063,3.27,0.486,0.484,0.97,0.154,0.355,,,,,,,,,0.467,45.8,109,47.6,-5.0,15.3,-1.0,56.4,4.5,,7.0,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.0,-3.1,,24 - 24,44.5,2.6,,,,,,,,0.273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,229,86.0,142,130,155,123.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1011900,1889,Billy Shindle,BAL,28,138,567,616,178,144,24,7,3,122,64.0,42,,37.0,7.0,,,,56.0,,0.314,,,,,,,,,,,0.068,0.06,1.14,0.369,0.397,0.765,0.083,0.332,,,,,,,,,0.367,17.4,112,15.9,4.0,22.7,4.3,53.6,4.5,,7.7,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.3,3.3,,28 - 28,19.1,3.5,,,,,,,,0.133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117,77,68.0,108,109,86,114.0,,,,,,,,,,,,,,,,,,0,,,,,,4.5
1003881,1889,Buck Ewing,NYG,29,99,407,444,133,93,23,13,4,91,87.0,37,,32.0,0.0,,,,34.0,,0.327,,,,,,,,,,,0.083,0.07200000000000001,1.16,0.383,0.477,0.86,0.15,0.348,,,,,,,,,0.401,25.1,93,21.9,7.0,16.4,2.9,52.4,4.4,,8.3,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.9,1.5,,29 - 29,23.3,2.8,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,93,99.0,112,128,151,121.0,,,,,,,,,,,,,,,,,,0,,,,,,4.4
1000719,1889,Ollie Beard,CIN,27,141,558,594,159,131,13,14,1,96,77.0,35,,39.0,1.0,,,,36.0,,0.285,,,,,,,,,,,0.059000000000000004,0.066,0.9,0.328,0.364,0.692,0.079,0.305,,,,,,,,,0.331,-1.3,90,-5.3,19.0,21.9,8.7,48.0,4.3,,8.0,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.7,0.3,,27 - 27,-5.0,3.4,,,,,,,,0.126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,67,74.0,97,100,82,105.0,,,,,,,,,,,,,,,,,,0,,,,,,4.3
1010909,1889,Hardy Richardson,BSN,34,132,536,589,163,114,33,10,6,122,79.0,48,,44.0,5.0,,,,47.0,,0.304,,,,,,,,,,,0.081,0.075,1.09,0.367,0.437,0.803,0.132,0.323,,,,,,,,,0.379,22.4,113,12.4,9.0,21.7,-1.2,48.2,4.1,,8.2,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,2.5,,34 - 34,14.9,3.8,,,,,,,,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,91,103.0,107,118,133,112.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1008675,1889,Bid McPhee,CIN,29,135,540,604,145,108,25,7,5,109,57.0,60,,29.0,4.0,,,,63.0,,0.269,,,,,,,,,,,0.099,0.048,2.07,0.346,0.369,0.715,0.1,0.277,,,,,,,,,0.345,6.0,99,1.9,12.0,22.3,2.5,47.7,4.1,,7.7,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,5.5,,29 - 29,7.4,3.4,,,,,,,,0.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,113,54.0,102,101,104,95.0,,,,,,,,,,,,,,,,,,0,,,,,,4.1
