IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1014040,1942,Ted Williams,BOS,23,150,522,671,186,111,34,5,36,141,137,145,,51.0,4,,0,12.0,3,2.0,0.356,,,,,,,,,,,0.21600000000000003,0.076,2.84,0.499,0.648,1.147,0.291,0.345,,,,,,,,,0.524,97.4,171,87.1,5.0,19.3,-6.5,107.9,11.5,,4.1,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-1.0,,23 - 23,86.1,4.0,,,,,,,,0.34600000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,224,100.0,147,174,275,123.0,,,,,,,,,,,,,,,,,,0,,,,,,11.5
1004874,1942,Joe Gordon,NYY,27,147,538,625,173,122,29,4,18,88,103,79,,95.0,1,,7,22.0,12,6.0,0.322,,,,,,,,,,,0.126,0.152,0.83,0.409,0.491,0.9,0.169,0.365,,,,,,,,,0.424,45.6,114,38.9,16.0,18.0,6.4,82.4,8.7,,4.6,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.4,-0.5,,27 - 27,38.4,3.7,,,,,,,,0.307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,131,200.0,120,132,160,130.0,,,,,,,,,,,,,,,,,,0,,,,,,8.7
1006768,1942,Charlie Keller,NYY,25,152,544,661,159,100,24,9,26,106,108,114,,61.0,2,,1,5.0,14,2.0,0.292,,,,,,,,,,,0.172,0.092,1.87,0.417,0.513,0.93,0.221,0.291,,,,,,,,,0.435,53.9,126,46.8,3.0,19.0,-6.6,67.5,7.2,,6.3,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.6,1.4,,25 - 25,48.1,3.9,,,,,,,,0.304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,179,122.0,123,138,208,104.0,,,,,,,,,,,,,,,,,,0,,,,,,7.2
1012060,1942,Enos Slaughter,STL,26,152,591,687,188,127,31,17,13,100,98,88,,30.0,6,,2,6.0,9,,0.318,,,,,,,,,,,0.128,0.044000000000000004,2.93,0.412,0.494,0.906,0.176,0.319,,,,,,,,,0.425,50.8,126,46.4,2.0,19.8,-6.5,63.1,6.7,,5.6,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,1.1,,26 - 26,47.5,0.3,,,,,,,,0.191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,140,55.0,126,139,177,118.0,,,,,,,,,,,,,,,,,,0,,,,,,6.7
1003311,1942,Joe DiMaggio,NYY,27,154,610,680,186,123,29,13,21,123,114,68,,36.0,2,,0,9.0,4,2.0,0.305,,,,,,,,,,,0.1,0.053,1.89,0.376,0.498,0.875,0.193,0.298,,,,,,,,,0.409,42.3,117,35.0,4.0,19.6,-1.0,61.1,6.5,,5.9,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,-0.6,,27 - 27,34.4,4.0,,,,,,,,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,104,70.0,111,134,183,107.0,,,,,,,,,,,,,,,,,,0,,,,,,6.5
1009904,1942,Mel Ott,NYG,33,152,549,664,162,111,21,0,30,118,93,109,,61.0,3,,3,8.0,6,,0.295,,,,,,,,,,,0.16399999999999998,0.092,1.79,0.415,0.497,0.912,0.202,0.288,,,,,,,,,0.43,51.5,124,47.1,-2.0,19.1,-6.6,58.5,6.3,,3.1,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.6,0.5,,33 - 33,47.7,0.3,,,,,,,,0.301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,180,116.0,126,140,203,107.0,,,,,,,,,,,,,,,,,,0,,,,,,6.3
1010219,1942,Johnny Pesky,BOS,22,147,620,686,205,165,29,9,2,105,51,42,,36.0,2,,22,8.0,12,7.0,0.331,,,,,,,,,,,0.061,0.052000000000000005,1.17,0.375,0.416,0.791,0.085,0.349,,,,,,,,,0.375,25.8,101,15.2,10.0,19.7,9.1,57.2,6.1,,5.7,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1,-0.9,,22 - 22,14.3,4.1,,,,,,,,0.11699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,64,69.0,110,112,81,125.0,,,,,,,,,,,,,,,,,,0,,,,,,6.1
1003355,1942,Bobby Doerr,BOS,24,144,545,625,158,103,35,5,15,71,102,67,,55.0,1,,12,11.0,4,4.0,0.29,,,,,,,,,,,0.107,0.08800000000000001,1.22,0.369,0.455,0.824,0.165,0.301,,,,,,,,,0.388,29.8,98,20.2,10.0,18.0,6.1,56.7,6.0,,3.6,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.1,-1.3,,24 - 24,18.9,3.7,,,,,,,,0.21899999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,111,116.0,108,122,156,108.0,,,,,,,,,,,,,,,,,,0,,,,,,6.0
1009554,1942,Bill Nicholson,CHC,27,152,588,673,173,119,22,11,21,83,78,76,,80.0,8,,1,7.0,8,,0.294,,,,,,,,,,,0.113,0.11900000000000001,0.95,0.382,0.476,0.859,0.182,0.312,,,,,,,,,0.404,39.7,113,38.1,2.0,19.4,-6.5,54.2,5.8,,5.2,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,1.0,,27 - 27,39.0,0.3,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,124,151.0,117,134,183,116.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
1011011,1942,Phil Rizzuto,NYY,25,144,553,613,157,122,24,7,4,79,68,44,,40.0,6,,10,13.0,22,6.0,0.284,,,,,,,,,,,0.07200000000000001,0.065,1.1,0.343,0.374,0.718,0.09,0.301,,,,,,,,,0.343,9.0,76,2.4,21.0,17.6,8.9,55.1,5.8,,6.5,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,1.6,,25 - 25,4.0,3.6,,,,,,,,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,74,86.0,101,101,85,107.0,,,,,,,,,,,,,,,,,,0,,,,,,5.8
